2016-10-21 23:15;5,46;6,898756027;75,86;138,31;44,15655899;5,099885709,7103
2016-10-21 23:30;5,29;6,898756027;75,86;139,72;44,15655899;5,151876446,7103
2016-10-21 23:45;5,28;6,898756027;75,86;141,35;44,15655899;5,211979213,7103
2016-10-22 00:00;5,17;6,898756027;75,81;144,94;44,15655899;5,335924128,7104
2016-10-22 00:15;5,17;6,898756027;75,65;141,3;44,18121521;5,171572225,7104
2016-10-22 00:30;5,17;6,898756027;76,89;138,55;44,58914948;5,205002569,7104
2016-10-22 00:45;5,17;6,898756027;75,76;138,75;44,58914948;5,030163533,7104
2016-10-22 01:00;5,17;6,898756027;75,06;139,01;44,58914948;4,926415978,7105
2016-10-22 01:15;5,17;6,71920566;74,85;143,67;44,58914948;5,056472878,7105
2016-10-22 01:30;5,12;6,524909973;74,85;143,65;44,58914948;5,055768977,7105
2016-10-22 01:45;5,02;6,414833079;75,23;140,89;44,58914948;5,02089854,7105
2016-10-22 02:00;4,9;6,524909973;75,86;140,86;44,58914948;5,123041073,7106
2016-10-22 02:15;4,9;6,524909973;76,86;141,25;44,58914948;5,301506867,7106
